order_id,order_date,customer_id,customer_type,channel,segment,city,product_id,product_name,category,quantity,unit_price_tnd,line_total_tnd,discount_rate,payment_method,shipping_tnd,order_total_tnd
ORD-04886,2024-12-12 12:33:00,CUST-0210,B2B,B2B Pharmacy,Gold,Sousse,KINZ-020,Huile sèche Jasmin,Vegetable Oils,6,35.000,210.000,0.12,Bank Transfer,0.000,732.864
ORD-04886,2024-12-12 12:33:00,CUST-0210,B2B,B2B Pharmacy,Gold,Sousse,KINZ-023,Brume parfumée Framboise,Fragrance,6,24.000,144.000,0.12,Bank Transfer,0.000,732.864
ORD-04886,2024-12-12 12:33:00,CUST-0210,B2B,B2B Pharmacy,Gold,Sousse,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,6,20.000,120.000,0.12,Bank Transfer,0.000,732.864
ORD-04887,2024-02-28 06:56:00,CUST-0432,B2B,B2B Reseller,Gold,Monastir,KINZ-030,Lait de corps monoï - 250ml,Body Care,24,35.000,840.000,0.15,Card (Stripe),0.000,2509.200
ORD-04887,2024-02-28 06:56:00,CUST-0432,B2B,B2B Reseller,Gold,Monastir,KINZ-012,Duo Fruité - Framboise,Gift Sets,24,33.000,792.000,0.15,Card (Stripe),0.000,2509.200
ORD-04887,2024-02-28 06:56:00,CUST-0432,B2B,B2B Reseller,Gold,Monastir,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,24,35.000,840.000,0.15,Card (Stripe),0.000,2509.200
ORD-04887,2024-02-28 06:56:00,CUST-0432,B2B,B2B Reseller,Gold,Monastir,KINZ-022,Gel douche Framboise,Body Care,24,20.000,480.000,0.15,Card (Stripe),0.000,2509.200
ORD-04888,2023-05-13 10:12:00,CUST-0179,B2C,B2C Instagram,Bronze,La Marsa,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,33.000,33.000,0.10,Card (Stripe),7.000,54.700
ORD-04888,2023-05-13 10:12:00,CUST-0179,B2C,B2C Instagram,Bronze,La Marsa,KINZ-019,Lait de corps jasmin - 125ml,Body Care,1,20.000,20.000,0.10,Card (Stripe),7.000,54.700
ORD-04889,2024-09-30 09:16:00,CUST-0173,B2C,B2C Facebook,Gold,Mahdia,KINZ-022,Gel douche Framboise,Body Care,1,20.000,20.000,0.04,Cash on Delivery,7.000,26.200
ORD-04890,2024-11-13 15:00:00,CUST-0280,B2C,B2C Facebook,Gold,Tunis,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,2,157.000,314.000,0.04,D17,0.000,397.440
ORD-04890,2024-11-13 15:00:00,CUST-0280,B2C,B2C Facebook,Gold,Tunis,KINZ-008,Trio Floral - Jasmin,Gift Sets,2,50.000,100.000,0.04,D17,0.000,397.440
ORD-04891,2023-02-04 09:26:00,CUST-0004,B2C,B2C Facebook,Bronze,La Marsa,KINZ-020,Huile sèche Jasmin,Vegetable Oils,1,35.000,35.000,0.07,Card (Stripe),7.000,72.100
ORD-04891,2023-02-04 09:26:00,CUST-0004,B2C,B2C Facebook,Bronze,La Marsa,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,1,35.000,35.000,0.07,Card (Stripe),7.000,72.100
ORD-04892,2024-12-25 13:45:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,1,49.000,49.000,0.12,Cash on Delivery,7.000,67.632
ORD-04892,2024-12-25 13:45:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,1,19.900,19.900,0.12,Cash on Delivery,7.000,67.632
ORD-04893,2024-01-27 15:13:00,CUST-0178,B2C,B2C Instagram,Silver,Bizerte,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,1,19.900,19.900,0.15,Bank Transfer,7.000,23.915
ORD-04894,2024-01-25 08:43:00,CUST-0427,B2C,B2C Facebook,Bronze,Nabeul,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,2,35.000,70.000,0.02,Card (Stripe),0.000,107.604
ORD-04894,2024-01-25 08:43:00,CUST-0427,B2C,B2C Facebook,Bronze,Nabeul,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,2,19.900,39.800,0.02,Card (Stripe),0.000,107.604
ORD-04895,2024-11-13 21:56:00,CUST-0295,B2C,B2C Instagram,Bronze,Tunis,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,1,20.000,20.000,0.10,Cash on Delivery,7.000,25.000
ORD-04896,2024-12-04 14:25:00,CUST-0004,B2C,B2C Facebook,Bronze,La Marsa,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,1,49.000,49.000,0.02,Cash on Delivery,7.000,55.020
ORD-04897,2024-02-09 05:55:00,CUST-0357,B2B,B2B Spa,Gold,Mahdia,KINZ-002,Pack Hydratation & Anti-Tâches - L'Essentiel Éclat,Gift Sets,12,99.000,1188.000,0.10,Card (Stripe),0.000,1285.200
ORD-04897,2024-02-09 05:55:00,CUST-0357,B2B,B2B Spa,Gold,Mahdia,KINZ-014,Gel douche Bergamote,Body Care,12,20.000,240.000,0.10,Card (Stripe),0.000,1285.200
ORD-04898,2023-09-24 13:16:00,CUST-0037,B2C,B2C Web,Bronze,Bizerte,KINZ-012,Duo Fruité - Framboise,Gift Sets,1,33.000,33.000,0.00,Cash on Delivery,7.000,75.000
ORD-04898,2023-09-24 13:16:00,CUST-0037,B2C,B2C Web,Bronze,Bizerte,KINZ-030,Lait de corps monoï - 250ml,Body Care,1,35.000,35.000,0.00,Cash on Delivery,7.000,75.000
ORD-04899,2024-12-12 05:03:00,CUST-0162,B2C,B2C Instagram,Bronze,Gafsa,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,1,35.000,35.000,0.20,Cash on Delivery,7.000,35.000
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,3,49.000,147.000,0.12,Bank Transfer,0.000,836.880
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-019,Lait de corps jasmin - 125ml,Body Care,3,20.000,60.000,0.12,Bank Transfer,0.000,836.880
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,3,49.000,147.000,0.12,Bank Transfer,0.000,836.880
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,3,99.000,297.000,0.12,Bank Transfer,0.000,836.880
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-008,Trio Floral - Jasmin,Gift Sets,3,50.000,150.000,0.12,Bank Transfer,0.000,836.880
ORD-04900,2024-01-08 01:37:00,CUST-0019,B2B,B2B Pharmacy,Platinum,Sfax,KINZ-009,Trio fruité - Framboise,Gift Sets,3,50.000,150.000,0.12,Bank Transfer,0.000,836.880
ORD-04901,2024-02-06 11:20:00,CUST-0270,B2C,B2C Web,Silver,Kairouan,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,50.000,50.000,0.00,D17,7.000,76.900
ORD-04901,2024-02-06 11:20:00,CUST-0270,B2C,B2C Web,Silver,Kairouan,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,1,19.900,19.900,0.00,D17,7.000,76.900
ORD-04902,2023-10-28 09:09:00,CUST-0454,B2C,B2C Web,Gold,Ben Arous,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,1,35.000,35.000,0.02,Cash on Delivery,7.000,73.640
ORD-04902,2023-10-28 09:09:00,CUST-0454,B2C,B2C Web,Gold,Ben Arous,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,33.000,33.000,0.02,Cash on Delivery,7.000,73.640
ORD-04903,2023-07-11 05:05:00,CUST-0440,B2C,B2C Web,Silver,Gabès,KINZ-002,Pack Hydratation & Anti-Tâches - L'Essentiel Éclat,Gift Sets,2,99.000,198.000,0.00,Card (Stripe),0.000,268.000
ORD-04903,2023-07-11 05:05:00,CUST-0440,B2C,B2C Web,Silver,Gabès,KINZ-020,Huile sèche Jasmin,Vegetable Oils,2,35.000,70.000,0.00,Card (Stripe),0.000,268.000
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-022,Gel douche Framboise,Body Care,3,20.000,60.000,0.10,Bank Transfer,0.000,440.100
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,3,33.000,99.000,0.10,Bank Transfer,0.000,440.100
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,3,20.000,60.000,0.10,Bank Transfer,0.000,440.100
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-016,Huile sèche pailletée Bergamote,Vegetable Oils,3,35.000,105.000,0.10,Bank Transfer,0.000,440.100
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,3,20.000,60.000,0.10,Bank Transfer,0.000,440.100
ORD-04904,2023-01-23 23:58:00,CUST-0093,B2B,B2B Spa,Gold,Ariana,KINZ-020,Huile sèche Jasmin,Vegetable Oils,3,35.000,105.000,0.10,Bank Transfer,0.000,440.100
ORD-04905,2024-05-17 10:40:00,CUST-0035,B2B,B2B Reseller,Gold,Tunis,KINZ-007,Trousse Verte - Signée Kinz,Accessories,3,19.900,59.700,0.20,Bank Transfer,0.000,227.760
ORD-04905,2024-05-17 10:40:00,CUST-0035,B2B,B2B Reseller,Gold,Tunis,KINZ-024,Lait de corps Framboise - 125ml,Body Care,3,20.000,60.000,0.20,Bank Transfer,0.000,227.760
ORD-04905,2024-05-17 10:40:00,CUST-0035,B2B,B2B Reseller,Gold,Tunis,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,3,20.000,60.000,0.20,Bank Transfer,0.000,227.760
ORD-04905,2024-05-17 10:40:00,CUST-0035,B2B,B2B Reseller,Gold,Tunis,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,3,35.000,105.000,0.20,Bank Transfer,0.000,227.760
ORD-04906,2023-05-27 14:56:00,CUST-0261,B2C,B2C Web,Bronze,Tunis,KINZ-012,Duo Fruité - Framboise,Gift Sets,2,33.000,66.000,0.00,D17,0.000,236.000
ORD-04906,2023-05-27 14:56:00,CUST-0261,B2C,B2C Web,Bronze,Tunis,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,2,50.000,100.000,0.00,D17,0.000,236.000
ORD-04906,2023-05-27 14:56:00,CUST-0261,B2C,B2C Web,Bronze,Tunis,KINZ-030,Lait de corps monoï - 250ml,Body Care,2,35.000,70.000,0.00,D17,0.000,236.000
ORD-04907,2024-05-16 07:40:00,CUST-0292,B2C,B2C Web,Silver,Ariana,KINZ-008,Trio Floral - Jasmin,Gift Sets,1,50.000,50.000,0.00,Card (Stripe),7.000,57.000
ORD-04908,2024-10-19 09:40:00,CUST-0449,B2C,B2C Instagram,Bronze,Sfax,KINZ-019,Lait de corps jasmin - 125ml,Body Care,1,20.000,20.000,0.15,Cash on Delivery,7.000,44.400
ORD-04908,2024-10-19 09:40:00,CUST-0449,B2C,B2C Instagram,Bronze,Sfax,KINZ-017,Brume parfumée Jasmin,Fragrance,1,24.000,24.000,0.15,Cash on Delivery,7.000,44.400
ORD-04909,2023-03-22 03:59:00,CUST-0203,B2C,B2C Instagram,Bronze,La Marsa,KINZ-025,Pack Framboise + Trousse offerte,Accessories,1,99.000,99.000,0.10,Cash on Delivery,7.000,96.100
ORD-04910,2024-02-16 19:55:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-004,Pack l'Essentiel Anti-âge - Routine Simpliste,Gift Sets,6,124.000,744.000,0.20,Bank Transfer,0.000,1603.200
ORD-04910,2024-02-16 19:55:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,6,157.000,942.000,0.20,Bank Transfer,0.000,1603.200
ORD-04910,2024-02-16 19:55:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-012,Duo Fruité - Framboise,Gift Sets,6,33.000,198.000,0.20,Bank Transfer,0.000,1603.200
ORD-04910,2024-02-16 19:55:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-018,Gel douche jasmin,Body Care,6,20.000,120.000,0.20,Bank Transfer,0.000,1603.200
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-012,Duo Fruité - Framboise,Gift Sets,3,33.000,99.000,0.20,Bank Transfer,0.000,626.160
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-025,Pack Framboise + Trousse offerte,Accessories,3,99.000,297.000,0.20,Bank Transfer,0.000,626.160
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-013,Brume parfumée Bergamote,Fragrance,3,24.000,72.000,0.20,Bank Transfer,0.000,626.160
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,3,19.900,59.700,0.20,Bank Transfer,0.000,626.160
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,3,35.000,105.000,0.20,Bank Transfer,0.000,626.160
ORD-04911,2024-02-29 16:13:00,CUST-0096,B2B,B2B Reseller,Platinum,Sousse,KINZ-009,Trio fruité - Framboise,Gift Sets,3,50.000,150.000,0.20,Bank Transfer,0.000,626.160
ORD-04912,2023-12-18 08:15:00,CUST-0006,B2C,B2C Web,Gold,Sfax,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,1,19.900,19.900,0.02,Cash on Delivery,7.000,46.102
ORD-04912,2023-12-18 08:15:00,CUST-0006,B2C,B2C Web,Gold,Sfax,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,1,20.000,20.000,0.02,Cash on Delivery,7.000,46.102
ORD-04913,2023-01-02 22:08:00,CUST-0298,B2C,B2C Instagram,Silver,La Marsa,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,1,19.900,19.900,0.20,Bank Transfer,7.000,22.920
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-008,Trio Floral - Jasmin,Gift Sets,6,50.000,300.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,6,99.000,594.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-002,Pack Hydratation & Anti-Tâches - L'Essentiel Éclat,Gift Sets,6,99.000,594.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,6,49.000,294.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-007,Trousse Verte - Signée Kinz,Accessories,6,19.900,119.400,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-010,Trio Fresh & Tonique - Bergamote-Verveine,Gift Sets,6,50.000,300.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-017,Brume parfumée Jasmin,Fragrance,6,24.000,144.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-020,Huile sèche Jasmin,Vegetable Oils,6,35.000,210.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-019,Lait de corps jasmin - 125ml,Body Care,6,20.000,120.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,6,35.000,210.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-028,Crème Mains 10% Urée - 50gr,Skincare,6,20.000,120.000,0.12,Bank Transfer,0.000,2818.992
ORD-04914,2024-09-30 04:07:00,CUST-0188,B2B,B2B Pharmacy,Silver,Gabès,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,6,33.000,198.000,0.12,Bank Transfer,0.000,2818.992
ORD-04915,2023-10-14 12:13:00,CUST-0335,B2C,B2C Instagram,Gold,Bizerte,KINZ-003,Pack Anti-Âge & Éclat Naturel - Routine Complète (2 produits gratuits🎁),Gift Sets,1,157.000,157.000,0.17,Card (Stripe),0.000,212.480
ORD-04915,2023-10-14 12:13:00,CUST-0335,B2C,B2C Instagram,Gold,Bizerte,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,1,99.000,99.000,0.17,Card (Stripe),0.000,212.480
ORD-04916,2024-07-01 06:22:00,CUST-0254,B2C,B2C Web,Bronze,La Marsa,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,1,33.000,33.000,0.00,Cash on Delivery,7.000,40.000
ORD-04917,2023-01-04 18:37:00,CUST-0227,B2C,B2C Instagram,Silver,Sfax,KINZ-009,Trio fruité - Framboise,Gift Sets,1,50.000,50.000,0.15,Cash on Delivery,7.000,49.500
ORD-04918,2024-02-26 08:48:00,CUST-0460,B2C,B2C Facebook,Bronze,Gabès,KINZ-004,Pack l'Essentiel Anti-âge - Routine Simpliste,Gift Sets,2,124.000,248.000,0.02,Cash on Delivery,0.000,350.840
ORD-04918,2024-02-26 08:48:00,CUST-0460,B2C,B2C Facebook,Bronze,Gabès,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,2,35.000,70.000,0.02,Cash on Delivery,0.000,350.840
ORD-04918,2024-02-26 08:48:00,CUST-0460,B2C,B2C Facebook,Bronze,Gabès,KINZ-018,Gel douche jasmin,Body Care,2,20.000,40.000,0.02,Cash on Delivery,0.000,350.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-018,Gel douche jasmin,Body Care,12,20.000,240.000,0.20,Bank Transfer,0.000,2811.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,12,35.000,420.000,0.20,Bank Transfer,0.000,2811.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,12,99.000,1188.000,0.20,Bank Transfer,0.000,2811.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-025,Pack Framboise + Trousse offerte,Accessories,12,99.000,1188.000,0.20,Bank Transfer,0.000,2811.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,12,20.000,240.000,0.20,Bank Transfer,0.000,2811.840
ORD-04919,2023-12-08 07:48:00,CUST-0450,B2B,B2B Reseller,Platinum,Kasserine,KINZ-005,Trousse Blanc-cassé - Signée Kinz,Accessories,12,19.900,238.800,0.20,Bank Transfer,0.000,2811.840
ORD-04920,2023-02-25 05:08:00,CUST-0155,B2C,B2C Facebook,Bronze,Tunis,KINZ-024,Lait de corps Framboise - 125ml,Body Care,1,20.000,20.000,0.02,Card (Stripe),7.000,26.600
ORD-04921,2023-07-01 14:37:00,CUST-0172,B2B,B2B Reseller,Gold,La Marsa,KINZ-024,Lait de corps Framboise - 125ml,Body Care,3,20.000,60.000,0.20,Bank Transfer,0.000,165.600
ORD-04921,2023-07-01 14:37:00,CUST-0172,B2B,B2B Reseller,Gold,La Marsa,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,3,49.000,147.000,0.20,Bank Transfer,0.000,165.600
ORD-04922,2023-01-08 17:12:00,CUST-0034,B2C,B2C Instagram,Gold,Gafsa,KINZ-007,Trousse Verte - Signée Kinz,Accessories,1,19.900,19.900,0.17,Cash on Delivery,7.000,23.517
ORD-04923,2024-03-31 23:22:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,1,19.900,19.900,0.02,Card (Stripe),0.000,165.522
ORD-04923,2024-03-31 23:22:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,1,99.000,99.000,0.02,Card (Stripe),0.000,165.522
ORD-04923,2024-03-31 23:22:00,CUST-0170,B2C,B2C Facebook,Silver,Kasserine,KINZ-008,Trio Floral - Jasmin,Gift Sets,1,50.000,50.000,0.02,Card (Stripe),0.000,165.522
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,24,35.000,840.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-024,Lait de corps Framboise - 125ml,Body Care,24,20.000,480.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-007,Trousse Verte - Signée Kinz,Accessories,24,19.900,477.600,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,24,19.900,477.600,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-027,Crème Contour des Yeux - 18ml,Skincare,24,49.000,1176.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-011,Duo Fresh & Tonique - Bergamote-Verveine,Gift Sets,24,33.000,792.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-008,Trio Floral - Jasmin,Gift Sets,24,50.000,1200.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-025,Pack Framboise + Trousse offerte,Accessories,24,99.000,2376.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-001,Pack Jasmin + Trousse offerte,Accessories,24,99.000,2376.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,24,99.000,2376.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-030,Lait de corps monoï - 250ml,Body Care,24,35.000,840.000,0.20,Card (Stripe),0.000,11112.960
ORD-04924,2024-09-25 16:53:00,CUST-0267,B2B,B2B Reseller,Silver,Nabeul,KINZ-015,Lait de corps Bergamote - 125ml,Body Care,24,20.000,480.000,0.20,Card (Stripe),0.000,11112.960
ORD-04925,2023-01-10 10:33:00,CUST-0455,B2C,B2C Web,Bronze,Bizerte,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,1,49.000,49.000,0.00,Bank Transfer,7.000,100.000
ORD-04925,2023-01-10 10:33:00,CUST-0455,B2C,B2C Web,Bronze,Bizerte,KINZ-022,Gel douche Framboise,Body Care,1,20.000,20.000,0.00,Bank Transfer,7.000,100.000
ORD-04925,2023-01-10 10:33:00,CUST-0455,B2C,B2C Web,Bronze,Bizerte,KINZ-023,Brume parfumée Framboise,Fragrance,1,24.000,24.000,0.00,Bank Transfer,7.000,100.000
ORD-04926,2023-02-16 01:46:00,CUST-0465,B2C,B2C Instagram,Silver,Sousse,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.10,Card (Stripe),7.000,38.500
ORD-04927,2024-05-05 20:13:00,CUST-0280,B2C,B2C Facebook,Gold,Tunis,KINZ-012,Duo Fruité - Framboise,Gift Sets,2,33.000,66.000,0.09,Cash on Delivery,0.000,123.760
ORD-04927,2024-05-05 20:13:00,CUST-0280,B2C,B2C Facebook,Gold,Tunis,KINZ-030,Lait de corps monoï - 250ml,Body Care,2,35.000,70.000,0.09,Cash on Delivery,0.000,123.760
ORD-04928,2024-02-17 12:26:00,CUST-0102,B2C,B2C Web,Bronze,Kairouan,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.05,Card (Stripe),0.000,127.300
ORD-04928,2024-02-17 12:26:00,CUST-0102,B2C,B2C Web,Bronze,Kairouan,KINZ-025,Pack Framboise + Trousse offerte,Accessories,1,99.000,99.000,0.05,Card (Stripe),0.000,127.300
ORD-04929,2023-11-25 22:07:00,CUST-0356,B2C,B2C Instagram,Silver,Tunis,KINZ-023,Brume parfumée Framboise,Fragrance,1,24.000,24.000,0.10,Card (Stripe),7.000,60.100
ORD-04929,2023-11-25 22:07:00,CUST-0356,B2C,B2C Instagram,Silver,Tunis,KINZ-021,Huile sèche pailletée Framboise,Vegetable Oils,1,35.000,35.000,0.10,Card (Stripe),7.000,60.100
ORD-04930,2024-05-18 10:37:00,CUST-0098,B2C,B2C Instagram,Bronze,Bizerte,KINZ-029,Vitamine C & Alpha Arbutine - 30ml,Cosmétique,1,49.000,49.000,0.15,Bank Transfer,7.000,48.650
ORD-04931,2023-08-24 07:52:00,CUST-0205,B2C,B2C Web,Bronze,Gabès,KINZ-026,Pack Bergamote & Verveine + Trousse offerte,Accessories,1,99.000,99.000,0.00,Card (Stripe),7.000,106.000
ORD-04932,2024-04-12 00:48:00,CUST-0238,B2C,B2C Facebook,Silver,La Marsa,KINZ-009,Trio fruité - Framboise,Gift Sets,1,50.000,50.000,0.12,Cash on Delivery,7.000,51.000
ORD-04933,2024-05-20 12:22:00,CUST-0139,B2C,B2C Web,Bronze,Monastir,KINZ-006,Trousse Rose Clair - Signée Kinz,Accessories,2,19.900,39.800,0.00,Card (Stripe),7.000,46.800
